Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq	unifrac_bp	unifrac_seq
as_sample_8	MetaBinner	0.22920053311509103	0.004129592434374886	0.928965956665336	0.8136754871734199	genome	0.30862450016356	0.29566878859243567	0.38059920173515366	0.010012586486293213	0.22892220294815388	0.2236365793933656	0.09025015046760454	0.3097345132743363	0.25193797309545957	0.005982614680568745	0.8787273505501196	0.03978432823135178	0.047483783184598026	0.4516442657848285	0.07214303722267482	0.9097498495323955	0.6902654867256637	0.9951883678588526	0.9677526188715467	NA	0.18718328011677926	0.17773618490717766	0.030907448910865876	0.03118908552142194	0.12896150375400087	0.13132247251444717	0.153316374030285	0.1486116215503022	0.027503807482519033	0.027647547350503985	0.24063517050226133	0.005042867684284717		
as_sample_8	binny	0.24950581621554108	0.0060223223001300424	0.9839300181129224	0.8593406235496328	genome	0.3258646168129221	0.32405438426761923	0.40001752881265745	0.012754271066675123	0.2753896530715254	0.274523149280118	0.013940043810922398	0.10123456790123453	0.2530331088383617	0.006700660800968866	0.9828678085940795	0.008139727586575217	0.0018551446251423007	0.9670237626346042	0.012389021100036323	0.9860599561890776	0.8987654320987655	0.9988623277394445	0.9654042843897916	NA	0.1953091686797187	0.1940100283438123	0.032961220696419644	0.03301682141082096	0.14666967942274114	0.14716491696999612	0.16055652161166453	0.15996776702296903	0.028619081078574315	0.028643249645607917	0.2509004954507396	0.006422707464039787		
as_sample_9	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
as_sample_9	MaxBin2	0.1309588772990067	0.008112943539794063	0.7086531910037389	0.4414123728841269	genome	0.16917721360513324	0.14289943218554985	0.2472426269888152	0.02226692228674557	0.12959655053536567	0.10833186314985645	0.3074263644980605	0.5329973373906428	0.18909018562927948	0.017372371057722328	0.6044323815203103	0.04643591227771959	0.07547028821724241	0.4064247291128328	0.045837478928464785	0.6925736355019395	0.4670026626093572	0.978841140465926	0.9560146737430832	NA	0.09835280433418898	0.08102800495821688	0.01725617892557333	0.016704271390030802	0.05717293653338901	0.055248471169016725	0.07708894078964972	0.06249488791011841	0.015454756016090459	0.014677490229357755	0.15048161190422812	0.01140536798996909		
as_sample_9	CONCOCT	0.14627463944267	0.00884477697252238	0.31356945575430367	0.31180217693100243	genome	0.30287757459939074	0.16743881557130405	0.3504116519697718	0.03137067857942061	0.23490879829744557	0.13618075030627486	0.5284827526495577	0.5873921085080148	0.31022118547013683	0.02143627680154098	0.6865336793753766	0.050816724286958104	0.11878761549380902	0.6139083844145532	0.05671372699580453	0.47151724735044237	0.4126078914919852	0.9248444243563507	0.920082274315826	NA	0.19429792618969757	0.09534643715490787	0.025067310392633203	0.018927256595231787	0.12064704966155834	0.07164820844434905	0.14524254525857938	0.07658459687141436	0.022020823384781653	0.016982533946481446	0.27880318756338357	0.01630518280141873		
as_sample_9	MetaBAT2	0.145553048895564	0.0033733721662104407	0.4817949413781494	0.39780024529719366	genome	0.2652385548443167	0.17603868132685768	0.33277708578615595	0.01419077788063429	0.21993360917084628	0.15209351105723878	0.40043771751128165	0.5916816636672666	0.24276551935753699	0.008261623018226453	0.7987381321694234	0.054627739159549424	0.07758893702777801	0.6898080013604064	0.08015726704752334	0.5995622824887183	0.40831833633273346	0.9465314655346608	0.8930851429714057	NA	0.1590227827705372	0.09892014196967852	0.02420214098799925	0.020281404019465193	0.1124627766533747	0.07938772235715034	0.1308219942097323	0.08546916377890272	0.021767302795641204	0.018306295827656548	0.23030088262060905	0.0072208666691997245		
as_sample_9	COMEBin	0.24166146134468308	0.012277620930105777	0.7918613392590916	0.5736722072003254	genome	0.24940840374493087	0.20747215329698074	0.3483293330427868	0.02381173357320027	0.19535186122023981	0.1649329629848428	0.18935234378565058	0.39236366609435047	0.2981091223691684	0.020205541118961754	0.5856491785908365	0.033759383531469636	0.1299253413124344	0.5157201082941584	0.03686620063415919	0.8106476562143494	0.6076363339056495	0.9922110327874675	0.9783426467590729	NA	0.15844171665213092	0.1260661887683905	0.022805626405418233	0.017610934280875706	0.09985854638275381	0.07877683158631207	0.12049789041687464	0.09816333928895635	0.020170180101427203	0.015467817816422143	0.22182239116717098	0.012143809399516627		
as_sample_9	SemiBin2	0.22607590099010044	0.010896553774889357	0.7897352968814602	0.7107595570700922	genome	0.2693982968124856	0.24613189853287396	0.3660073264927712	0.02208755911971567	0.20510400972465104	0.1877660783860851	0.18501003643460834	0.29166666666666663	0.27739715959331684	0.015383370035137917	0.7578606864444309	0.03369235524113695	0.06811048810169813	0.5791978283513749	0.04692245385555998	0.8149899635653917	0.7083333333333334	0.9894765189285258	0.9804504593281198	NA	0.1638149706671718	0.14692441402967363	0.023436790509712955	0.021800679058694844	0.10546236468406484	0.09647973030630383	0.1246164249894098	0.1120444990228744	0.020514001593284814	0.018852814509590456	0.23599585745168986	0.011218692644826202		
as_sample_9	MetaBinner	0.16669562133104207	0.0026448427218917314	0.9162064166530037	0.6857986176026499	genome	0.2110302296613599	0.20272843764940524	0.28913022208102335	0.007721101132694052	0.1613398074644522	0.16023676611362592	0.08586752724498392	0.43567148396193167	0.18235389978944097	0.004686707559029883	0.8956654614966931	0.031825862408533315	0.028360794505313036	0.4155367728805696	0.07067368971841069	0.9141324727550161	0.5643285160380683	0.9937484236440259	0.9563714028754624	NA	0.11960539461693631	0.114299745430929	0.02152790476939597	0.021432430921715633	0.0889825312819549	0.08911372447153781	0.1001033979585056	0.09925554279039528	0.01941811818306523	0.01933681015798404	0.17172202071453274	0.0038871423639045876		
as_sample_9	binny	0.16749256669117898	0.0024036515679902995	0.9730916049163197	0.8031891893104887	genome	0.21249083202455046	0.20899492613084142	0.29062478069011194	0.00565997014248048	0.1770626898118262	0.17565366758142348	0.02322377247239671	0.17935702199661585	0.17147485982038368	0.002928985725118076	0.9787347044091955	0.009261011571311815	0.002058392047775311	0.8376257961221296	0.06219058707706055	0.9767762275276033	0.8206429780033841	0.9976963566733252	0.9435347620884627	NA	0.1191832120101628	0.11698803115232177	0.02252680574605215	0.022570456296685918	0.0974317396071107	0.09780969550859694	0.09899437666128712	0.09811432833420493	0.01967091009484256	0.019689414436827375	0.17070819211479427	0.0028397780380586424		
hg_sample_0	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
hg_sample_0	MaxBin2	0.2973736821313519	0.10123214990426356	0.7075849908197223	0.4105560093117694	genome	0.41818253383119197	0.3584678726805067	0.4326166463766164	0.19019161031385418	0.3168914008570361	0.27731871514192824	0.27812180527925756	0.4915577741888122	0.41194440323327747	0.19910256222868586	0.6227682609552172	0.0410289773071781	0.08248547196477383	0.4327056494407128	0.04341484756186389	0.7218781947207424	0.5084422258111878	0.9834086099111974	0.9551720269742053	NA	0.3147755532798062	0.2516630633619553	0.042768944800314235	0.038772791279811196	0.12621360211393048	0.12176967683385206	0.24998309068438587	0.20404503994001455	0.03917823208750989	0.03519954485150265	0.30885594779005604	0.11697385152812897		
hg_sample_0	CONCOCT	0.2779292184551049	0.08598740079220077	0.11575235570009254	0.22331729253940585	genome	0.6715962294206441	0.35206007966123987	0.4676331910884737	0.27124240412604933	0.5107498898732408	0.27055099003143096	0.6694734212880961	0.6849967873206254	0.8408679856797707	0.27297309148311094	0.617665297551534	0.05986569186083602	0.10751703185929705	0.45323479139684647	0.06408990485729633	0.33052657871190394	0.3150032126793746	0.804161670674933	0.8620257570583613	NA	0.7358460121149994	0.24619331230727357	0.036414144641368315	0.04577477419770841	0.09149330516741203	0.1466730966995834	0.5849838255059872	0.19282833199838287	0.04421302392196297	0.0406579264697055	0.7991170801603383	0.2381571831562331		
hg_sample_0	MetaBAT2	0.2553481478255628	0.02780010816025257	0.10232648853509808	0.1963607365884508	genome	0.6946965951097587	0.34751265796213854	0.4735809373938835	0.15051161890530557	0.5867604919776157	0.3077398189081563	0.6391234137094135	0.7800138792505205	0.707577486392953	0.12637210050133738	0.7955484956220829	0.054976073031955904	0.07858158375638866	0.6910379910801266	0.0809297366597185	0.36087658629058644	0.21998612074947954	0.7379267755802721	0.8002029041000516	NA	0.616537914905701	0.22231155929873947	0.049076132300643706	0.04544151451620509	0.16618420654972962	0.15073998063143287	0.5098276050530396	0.1979454043415207	0.049827914194802064	0.04209899784878144	0.6886518626470176	0.11438677521668592		
hg_sample_0	COMEBin	0.6415190834056105	0.151702062352924	0.7431603883171886	0.578768549051007	genome	0.5638076542435487	0.40269440805723156	0.6791736818336603	0.2723909793953197	0.45460995645029423	0.3334115081951795	0.22992973701996433	0.4413284530089353	0.8330656490007095	0.2715406989490916	0.5543755311563696	0.0353220675611457	0.1434795725313262	0.4792579062992616	0.040801679238982806	0.7700702629800357	0.5586715469910647	0.9919595942304739	0.9734365007291043	NA	0.5735662881008898	0.3161841546494938	0.04313566376926453	0.03319592337527745	0.12838729872823784	0.1421540434071107	0.43237325633912915	0.25562150224868313	0.04351545985026195	0.029654077051665898	0.6074699151852299	0.1801014367774091		
hg_sample_0	SemiBin2	0.5482098024239154	0.12597746174196472	0.6474457083641546	0.6635206304713243	genome	0.6102884309824677	0.5035947648521021	0.6493346769830671	0.23838194697834322	0.4558816717686301	0.39529347727996017	0.29867493488574637	0.40973839200109574	0.7816771846513227	0.21342648756887908	0.6572347835738699	0.03619111280289721	0.09430535850566617	0.4720338612137611	0.04650452630140439	0.7013250651142536	0.5902616079989043	0.9856405469004033	0.9786886633475701	NA	0.5696017178742766	0.40817644764577715	0.04369708583375337	0.04272637064322913	0.13175103641500627	0.15699667635746292	0.44079830935581304	0.3400157861688649	0.04486691188322788	0.040322516954844005	0.6045205665888802	0.1493488460470351		
hg_sample_0	MetaBinner	0.38508342152261066	0.03043103322273704	0.9473445562306184	0.7380365159399154	genome	0.5409777016096123	0.5218953159854745	0.564647278907553	0.07392821184256006	0.39133587975471584	0.37813664032313543	0.06868439753182742	0.3048414023372287	0.4134832708719392	0.04377566978967216	0.9220464920071306	0.026220272514522285	0.02200008610354601	0.5106183110249891	0.07125565786767162	0.9313156024681726	0.6951585976627713	0.9965263420149565	0.9644725176563478	NA	0.382780095328766	0.3639484147758176	0.04977093026004475	0.05149566148164913	0.1709230394275664	0.1829744174488495	0.3172297674006633	0.30023868465988474	0.045779042717369364	0.046765752696569934	0.40513970180408615	0.03904000467720011		
hg_sample_0	binny	0.3854888234048155	0.016647909145387843	0.985976525555987	0.883253552947928	genome	0.512079305754824	0.5105991619001682	0.5562185803877936	0.03468201997632914	0.45569755378230103	0.45489864626570514	0.010964652523014151	0.11015624999999996	0.38976243304973035	0.01870880044433401	0.9889503900339589	0.006337814536132404	0.0010041973273602798	0.9097826661314291	0.050288791993143844	0.9890353474769858	0.88984375	0.998862799030705	0.9675637705238468	NA	0.3454861577818462	0.34414004187001074	0.055585358073876746	0.05570616048942197	0.21319151022187555	0.21411916583665339	0.30397795297393804	0.30326738936752684	0.05120563409682464	0.0512669985762237	0.38690369504063676	0.017685662920034494		
hg_sample_10	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
hg_sample_10	MaxBin2	0.27722010985866674	0.023640990053203793	0.9296696959267352	0.6161574997640884	genome	0.4523402704924549	0.43554692384663807	0.4430873426294056	0.05162454895617092	0.4130211197303348	0.394014571516617	0.0687494980461717	0.3498727735368957	0.2976858635534045	0.03636363636363636	0.9120483499863603	0.03607772184243887	0.026032040266807818	0.7036905236547337	0.07275590511483407	0.9312505019538283	0.6501272264631043	0.9925368256792434	0.8923032041620071	NA	0.30075032889864983	0.286082544584193	0.05707358344513243	0.05685553870003867	0.1921862417088412	0.1939531368522957	0.29228757109218306	0.27360715672106106	0.05491269467405233	0.055064188931142746	0.2907012391732462	0.0268794818413139		
hg_sample_10	CONCOCT	0.3132669137991745	0.014249363867684479	0.18749834132992133	0.3505856954068683	genome	0.7285230898311379	0.37430282492002837	0.4845879757619352	0.11276801277768818	0.5981032846979667	0.33487358234938147	0.6738635924760634	0.8846441947565543	0.9605395367463916	0.12352532963219987	0.6243308904437259	0.07428910319092745	0.09933967535242079	0.4632809817617416	0.08938195552958804	0.32613640752393663	0.11535580524344569	0.8593065660102724	0.7511188945627632	NA	0.8744580574449988	0.26726873943821083	0.039722887186166005	0.05720560691610678	0.0930965582178874	0.19307640629576728	0.843606501495404	0.262199777675275	0.040570683900719266	0.056115556310219174	0.9424929660742879	0.11029377746934999		
hg_sample_10	MetaBAT2	0.5443324150271134	0.028406199398565812	0.2976943116505866	0.5218893491687591	genome	0.8645677544626117	0.6039578210625284	0.7025432784822817	0.1325262239784089	0.8167258417991942	0.5847776875109182	0.4256521295476311	0.7026634382566586	0.9477399378157095	0.09553550774924821	0.8885057197056053	0.040981528098378926	0.062140968875294175	0.8535145362640725	0.05034801346591718	0.5743478704523689	0.2973365617433414	0.9209450908146358	0.8668065018675977	NA	0.8418858145271022	0.4574556269903464	0.040288624450100737	0.05783319106739945	0.09576722234479403	0.21740406928749156	0.7829774778502951	0.44474550304591204	0.04236270123233489	0.055577941896695036	0.9044088509699875	0.08526486236409901		
hg_sample_10	COMEBin	0.884071245648365	0.11320842007864909	0.849880273980232	0.9073453688102935	genome	0.8747570402850483	0.7555685032336144	0.8955576650806594	0.204268920179106	0.8123709415036969	0.7168397274978553	0.07512648337403649	0.07903650733910428	0.9558834043313841	0.12292389544297941	0.9497487606106825	0.017383116450564496	0.02145426436490591	0.9197536173643335	0.021519641264608046	0.9248735166259635	0.9209634926608957	0.9940232724237541	0.9754433617042502	NA	0.8107412855273198	0.6273118683228278	0.039863720450789876	0.04632501413198231	0.09375785628254467	0.1652425339432838	0.7274410582296912	0.5872762222030403	0.04488879874644238	0.04539870575362319	0.8680431732664396	0.11487393014110571		
hg_sample_10	SemiBin2	0.8382663150482417	0.10224381216747629	0.8260493875399342	0.6844081645763733	genome	0.8368863650187734	0.7829136584494888	0.8677513583195686	0.16784546926621027	0.7451626098778651	0.7070286128960441	0.12512782627018237	0.13940809968847356	0.9581586204467846	0.11880638445523942	0.8758474552540126	0.026665849886328925	0.040530850359133015	0.7537263477050913	0.04100198224315919	0.8748721737298176	0.8605919003115264	0.9928784005083175	0.9290333698621492	NA	0.8012439288555873	0.7078098734668342	0.04262080775330707	0.050023305295871	0.10717546195911727	0.1626515197270545	0.7367912859543887	0.6657796857476724	0.0451675623612861	0.049013678881722145	0.8607455234425693	0.09299097848716169		
hg_sample_10	MetaBinner	0.7250540909884984	0.028174878556557946	0.9490630758532825	0.7921688001842591	genome	0.7899610781562719	0.7765487080490754	0.8298352940753567	0.05724474916216839	0.6353979481058832	0.6274012542207116	0.04600692154127595	0.24347826086956526	0.7600202845914765	0.03724265556326625	0.9337540602584182	0.020722393524074276	0.02061204448159658	0.6608353416533586	0.048879253902971015	0.953993078458724	0.7565217391304347	0.9976480061669455	0.9778529711689997	NA	0.6845449295268113	0.6646493910246004	0.05127707874594117	0.05328850430642679	0.15513098947832965	0.17037988147296398	0.6118462800354655	0.5971873523691161	0.05089657737405365	0.0518693068731872	0.734273054071282	0.02974786028221143		
hg_sample_10	binny	0.7943602120888793	0.06888734674994217	0.9703578298161543	0.8234785569488059	genome	0.8442364191413109	0.8430314949919798	0.8797008497412921	0.1371332166707499	0.754276528253579	0.7533790922369128	0.017543707575540024	0.1432681242807825	0.8085450907221472	0.08040712468193384	0.9824835558999849	0.006872249694076205	0.0021724795294556024	0.9030014199142993	0.026031839039700095	0.98245629242446	0.8567318757192175	0.9986512037664756	0.9505277739684508	NA	0.7400960860013229	0.738246088747846	0.052005693336090564	0.0524360379834594	0.15957093622268215	0.16222274668476502	0.6476140879284509	0.6462920787984808	0.05186000208678021	0.05213577431803062	0.796404616094353	0.07453157529493408		
hg_sample_11	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
hg_sample_11	MaxBin2	0.27761670631051266	0.02346628410133634	0.7528420569027756	0.47444960976323725	genome	0.3832978670756044	0.34381460221836024	0.4287054793343643	0.057349972437067014	0.31389584271900567	0.2896046121603031	0.2191958489222623	0.5002479912707073	0.35555229301396585	0.046955857488203974	0.7287815392149891	0.0495471609905352	0.08346731951554848	0.5355208104647422	0.06169933421289902	0.7808041510777377	0.4997520087292927	0.9827192743795086	0.9419646104647592	NA	0.26002928010021326	0.22497515405056054	0.041767855553140325	0.04025010163107593	0.14305340811565562	0.14256621995545085	0.22201504773848946	0.198466792432431	0.0397262507943915	0.037788140507675254	0.2954666641402647	0.030420464760982063		
hg_sample_11	CONCOCT	0.35372541404104957	0.028915976915660183	0.44643512859988843	0.48488697471313397	genome	0.5628227901127484	0.3833492021361291	0.5693004399291443	0.08923327685937145	0.4700398804921449	0.3321198762179248	0.4090304963859559	0.5153407760168631	0.598551045151839	0.05966249167408042	0.7226440019168462	0.04659822068250248	0.0955413435141089	0.618946048292063	0.056302406173340494	0.5909695036140441	0.4846592239831369	0.9525121758545906	0.9403858053038812	NA	0.46089127037895466	0.2608671998051524	0.047985966071559125	0.04300880063070139	0.18881754106530751	0.16832788078391922	0.3788871354060612	0.22694920458172654	0.04599142789918086	0.04036773741721938	0.5491642484662804	0.049140392471039775		
hg_sample_11	MetaBAT2	0.32124531476858637	0.015906582017876855	0.36993965228283	0.36915435009940006	genome	0.5858187124237061	0.4071522672513069	0.558531640715045	0.0632188553140897	0.5119477047711324	0.3544121230675722	0.4130438891083208	0.5603759011328527	0.5473072156631336	0.036182234001425305	0.8595038280623879	0.05384008528984644	0.07246886960044847	0.8140274183496713	0.07175410033373567	0.5869561108916792	0.43962409886714726	0.9239157165510722	0.8600271461941826	NA	0.4443331614534171	0.26675877179365837	0.05056332126700003	0.04691686956844581	0.20964525551908833	0.18049779730840967	0.37338661901113085	0.22651657524099958	0.04721474612675657	0.0425268373606862	0.5327330268935783	0.03405825116097089		
hg_sample_11	COMEBin	0.5378574789692315	0.04003428182830207	0.8317105619910097	0.6091839889663576	genome	0.5760665976014466	0.5057007203507856	0.6524587167584447	0.09039039694593551	0.4876273092489306	0.4424851446529985	0.09031111689370974	0.3210900473933649	0.5912543166765147	0.05896847096524773	0.8687219151385581	0.02849881620620795	0.0544162291853998	0.8082223164924321	0.03237420222689207	0.9096888831062903	0.6789099526066351	0.9927190884816327	0.9627787559619211	NA	0.4309036408116302	0.35665983818359476	0.04543627889413811	0.039347006908683944	0.16928534605916384	0.15946325612521825	0.3491364503175691	0.30463263185776834	0.04311329519434194	0.0359660301621731	0.508633775066572	0.04841842461956952		
hg_sample_11	SemiBin2	0.5055138432421701	0.038036061129716664	0.824857762123177	0.661962953882782	genome	0.5636493125213249	0.5078049265017547	0.64637296305275	0.0728113818221622	0.4690589105837368	0.4276940800296985	0.13215197860733163	0.27798408488063664	0.5824912090379063	0.05268036387179714	0.8072860793541918	0.03156810978079367	0.055806551087405495	0.6764338314627547	0.04331652186166662	0.8678480213926684	0.7220159151193634	0.9915501965541859	0.9696053916354501	NA	0.4329777826097746	0.37039752918508	0.048794982719854565	0.04478347598693943	0.1952379277677343	0.18651705409696856	0.35899997055608057	0.31270536750832356	0.04534305986251101	0.04089854424179876	0.5149560378402628	0.038338821841623544		
hg_sample_11	MetaBinner	0.34849033728368883	0.010824859914947528	0.9575056510811637	0.7946789387738037	genome	0.4656523390345146	0.4574194874498149	0.5198922069925553	0.025948401998639074	0.3387815642988875	0.33514096483017486	0.04150693051191823	0.24275008145975885	0.3635814888779664	0.014294963459111002	0.9471756668611043	0.019966625895106983	0.011561318339419546	0.5520788653843781	0.06359409017390162	0.9584930694880818	0.7572499185402412	0.9970093306570342	0.9602219358917008	NA	0.308710628614155	0.3015150712850247	0.04722003531270505	0.04772970726502986	0.18283800226451521	0.18680624635964643	0.24436891273206077	0.24059845220857762	0.040025111609770674	0.04027447537574181	0.35667829189961303	0.013200367039139974		
hg_sample_11	binny	0.44910786939002323	0.017029125580485444	0.9373911713893721	0.8908081593648819	genome	0.5452368126971151	0.5418310409999327	0.616187669093124	0.03597358746189762	0.45026943292259064	0.44869253114125623	0.03594199968368361	0.12869399428026695	0.46585150399941366	0.019544368417865676	0.9662260212701504	0.00894758398896409	0.002722014814145263	0.8496716148912042	0.04447119761329185	0.9640580003163164	0.871306005719733	0.9962601106121004	0.9812469109010113	NA	0.37976947257269156	0.376472993264248	0.05030271739460934	0.050581622235860574	0.20748979693711855	0.20979704165692706	0.3062918757637031	0.30483436177554346	0.04323923265106838	0.04335857478381796	0.4527996215985366	0.018365930569981974		
hg_sample_12	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
hg_sample_12	MaxBin2	0.364350186532468	0.04541505410315141	0.9772539384273891	0.6255424138219609	genome	0.5720308778705496	0.5649366883574204	0.5378725618421005	0.09375006008386746	0.5230109159496349	0.49057918836800657	0.032255900196017095	0.2987804878048781	0.3764943507341117	0.06476581628623332	0.937348217373869	0.037727453211656124	0.022773771613403236	0.6375084162147364	0.09866866908750091	0.9677440998039829	0.7012195121951219	0.9968343350179384	0.8312903898269752	NA	0.41161149983895645	0.4043049873996643	0.08082661708112564	0.08179948214909985	0.22865297100726184	0.2341904347951317	0.4433793051134988	0.3986911691095393	0.07695508358247402	0.08124681850091779	0.3724364439719771	0.05023299897322486		
hg_sample_12	CONCOCT	0.5750803720987921	0.06152752547192165	0.566479013633048	0.9135694327275843	genome	0.8566244349270355	0.6296167013834859	0.7360818955224432	0.13537858666315894	0.7762589515206915	0.5917005109402332	0.3952823450442162	0.2332677165354331	0.9509898832717911	0.08024642603269884	0.8097815485339205	0.05095107758431111	0.07009233228906725	0.7313450468899305	0.07040510174672532	0.6047176549557838	0.7667322834645669	0.9537188819148331	0.9659225786431869	NA	0.9092194377471283	0.5150298941961144	0.04383680460426718	0.07862350629256898	0.06725829032694451	0.24108457392776772	0.8270503832768735	0.49683399944641937	0.051044682937572666	0.0745811925167013	0.9403581007019497	0.07424374062080405		
hg_sample_12	MetaBAT2	0.5794105291059629	0.03467340652397125	0.41559109143545603	0.8766798271184024	genome	0.8975261311416611	0.6578208012587171	0.7412625475334562	0.09193105397840622	0.8560721818709977	0.6257572336302268	0.38466671733567837	0.3020667726550079	0.9416206557155216	0.04968012005370824	0.8967287534670675	0.049656444842184545	0.05917830034475798	0.8657356251278904	0.0633174952064246	0.6153332826643216	0.6979332273449921	0.9171580680825304	0.9503053071805414	NA	0.8983249281462908	0.5194326884376309	0.0463157723358092	0.07827656055796678	0.07508027684718781	0.23283435744583145	0.8466220861922593	0.48994615396887226	0.05215572297879269	0.0743990041147388	0.9319978997000482	0.0492062238369797		
hg_sample_12	COMEBin	0.9298037562470399	0.07092646710370429	0.9575958059954948	0.9839846811491187	genome	0.9346437752407284	0.8991961534102164	0.9489039496266547	0.13146757058526848	0.8398434533977697	0.8205224115075451	0.019374117452418238	0.01857923497267755	0.9481737865530223	0.07226917305110181	0.9866173046837129	0.008940117251188252	0.0028773250727397765	0.9507962110873491	0.023057970631921568	0.9806258825475818	0.9814207650273225	0.9972522492505668	0.9930934701247145	NA	0.8878720012417578	0.8260062573540622	0.04540865919795605	0.05440560752752671	0.07216812155546415	0.1124788649566923	0.7520798200698622	0.7216457697241833	0.05470385528420521	0.053461752084451954	0.9191700311269848	0.07045257088697575		
hg_sample_12	SemiBin2	0.8826947437743281	0.0760603427849301	0.9105908063333277	0.9879658568980276	genome	0.9116831162498613	0.8864939071102756	0.917514622380671	0.14155906955589428	0.8142129448423512	0.7856063574002162	0.07107339069310592	0.034102306920762326	0.9502308739254857	0.07874575467972514	0.9535033978970713	0.02353484350760532	0.019386110062461527	0.8494727891156463	0.046139058275487234	0.9289266093068941	0.9658976930792377	0.9940019226576217	0.9952568549020555	NA	0.8733771405374858	0.828284446005215	0.04561365774793425	0.05373018516720263	0.07282120206009889	0.10392958073166776	0.7817635691134676	0.7306718121231023	0.051316528663122814	0.05775242025216906	0.906379628116721	0.07637627359608246		
hg_sample_12	MetaBinner	0.8657457805793506	0.009556907037358819	0.9758731410313226	0.9258523290496554	genome	0.9030004028114541	0.9029016712640734	0.9222937603262161	0.019816829410459966	0.7635844638109458	0.7635395439227523	0.013390232163792093	0.18791946308724827	0.8774956510698944	0.011768422715425322	0.9876898710728338	0.005513036593846991	0.0009422007470379771	0.8182795698924731	0.048337688832982735	0.9866097678362079	0.8120805369127517	0.9983626992661062	0.9807727190277525	NA	0.8316873691219081	0.8315198785828747	0.0555943786020264	0.05566783656361512	0.10817572262509079	0.10846178096856776	0.7157430608472822	0.7156641300588031	0.05836025859799236	0.05838869376756836	0.8658499525834489	0.010030803254087355		
hg_sample_12	binny	0.8373451906598374	0.03735881841876629	0.9706698665189487	0.991530329196059	genome	0.8889183179633219	0.886886241098559	0.9069474222888224	0.07310991149868039	0.799898852706579	0.7961220034923587	0.015114922389952268	0.03271983640081799	0.8501958347178585	0.03862254166337572	0.9896539010553169	0.006110568990039728	0.001082832548079019	0.9339267129273324	0.027729889478268637	0.9848850776100477	0.967280163599182	0.9978623142947914	0.995767541654095	NA	0.806795639431425	0.8034539591861585	0.062346419411917854	0.06352010374702408	0.13604766047203684	0.14121812530114458	0.6995118752855528	0.6937555345460319	0.06276627891911168	0.06435741811770608	0.8404402302589068	0.03799068004107101		
hg_sample_13	GS	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
